timestamp,flag_armed,flag_external_manual_override_ok,flag_system_hil_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_flip_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
119843595,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
120843593,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
121843942,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
122851431,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
123855264,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
124863478,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
125865511,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
126875260,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
127877435,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
128881439,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
129882422,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
130883471,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
131889497,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
132891621,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
133903634,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
134911293,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
135919466,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
136927303,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
137936130,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
138943481,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
139948061,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
140948585,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
141351447,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
141447338,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
142452391,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
143455446,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
144461605,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
145463693,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
146472428,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
147478425,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
148484773,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
149488427,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
150491560,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
151498513,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
152504469,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
153515960,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
154523755,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
155530428,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
156539441,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
157549566,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
158557511,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
159569809,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
160580341,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
161580665,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
162587469,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
163592470,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
164600327,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
165600469,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
166603420,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
167609427,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
168610467,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
169613565,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
170623424,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
171627989,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
172632429,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
173636769,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
174643425,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
175648747,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
176652425,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
177652468,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
178658465,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
179668691,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
180675448,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
181665248,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181721483,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
182732219,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
183732929,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
184738448,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
185740878,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
186746465,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
187754475,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
188760801,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
189524455,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
189592645,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
190598469,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
191601462,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
192608471,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
193609422,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
194615425,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
195625629,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
195696883,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195753036,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
196753895,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
197760429,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
198760665,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
199762429,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
200768468,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
201772500,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
202772753,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
203783425,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
204788897,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
205798448,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
206805029,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
207816219,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
208818426,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
209821142,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
210828577,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
211528219,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
211538465,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
